vencedor,numero jogadas
X,6
X,8
X,8
X,8
X,8
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,8
X,6
X,6
X,8
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,8
X,8
X,6
X,8
O,7
VELHA,9
VELHA,9
X,6
X,6
X,6
X,8
X,6
X,6
X,8
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,8
X,6
X,6
X,6
VELHA,9
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,8
X,6
X,6
X,8
X,6
X,6
X,8
X,6
X,6
X,8
X,6
X,6
X,6
X,8
X,6
X,6
X,8
X,6
X,8
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,8
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
O,7
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
VELHA,9
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,8
X,8
X,6
X,8
X,6
X,8
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,8
X,6
X,6
X,6
X,6
O,7
X,6
X,6
X,6
X,8
X,6
X,6
X,8
X,6
X,8
X,8
VELHA,9
X,6
X,6
X,6
X,6
X,8
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,8
X,8
X,6
X,6
X,8
X,6
X,6
X,6
X,6
X,8
X,6
X,6
X,8
X,8
VELHA,9
X,6
X,6
X,8
X,8
X,6
X,8
X,6
X,6
X,6
VELHA,9
X,8
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,8
X,6
X,8
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,8
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,8
X,6
X,6
X,6
VELHA,9
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,8
X,6
X,6
X,8
X,6
VELHA,9
X,8
X,6
VELHA,9
X,6
X,6
X,8
X,8
VELHA,9
X,6
X,6
X,6
X,6
VELHA,9
X,8
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
O,7
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
VELHA,9
VELHA,9
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
VELHA,9
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,8
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
VELHA,9
VELHA,9
X,6
X,6
X,8
X,6
X,6
X,6
O,7
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,8
X,6
X,6
X,6
X,6
X,8
X,8
X,6
VELHA,9
X,6
X,6
VELHA,9
VELHA,9
X,8
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,8
X,6
X,8
X,6
VELHA,9
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,6
X,8
X,6
VELHA,9
VELHA,9
X,6
X,6
X,6
X,8
X,6
X,6
X,8
X,8
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,6
X,6
VELHA,9
X,6
X,6
X,6
X,8
X,6
8553,"85,53"
133,"1,33"
1314,"13,14"
